id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
50103145,289227,Andrea,2010-11-16,"Dallas, TX",within an hour,100%,84%,t,Parkdale,2,2,t,t,District 7,Dallas,Yurt,Entire home/apt,3,1 bath,1,2,82,1,4,t,28,58,88,88,3/7/23,53,22,0,4.94,4.91,4.83,4.96,5,4.92,4.92,f,2,2,0,0,2.6
51614054,418079341,David,2021-08-12,"Dallas, TX",within an hour,100%,100%,t,Peak's Suburban Addition,3,4,t,t,District 2,Dallas,Tiny home,Entire home/apt,2,1 bath,1,1,99,1,1125,t,0,0,8,280,3/7/23,142,95,1,4.9,4.92,4.9,4.95,4.96,4.87,4.92,t,3,3,0,0,7.96
51615561,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 11,Dallas,Room in hotel,Private room,12,3 baths,3,6,361,1,1125,t,15,33,63,273,3/7/23,3,1,0,4.67,5,5,5,5,3.67,4.67,t,30,0,30,0,0.18
51279118,329464978,Aly,2020-01-20,"Dallas, TX",within an hour,100%,99%,f,Lake Highlands,35,37,t,t,District 10,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,74,30,1125,t,0,21,37,51,3/7/23,13,4,0,4.69,4.92,4.85,5,4.69,4.38,4.54,f,35,35,0,0,0.67
51285505,72468120,Lauren,2016-05-17,"Park City, MT",within an hour,100%,0%,f,N/A,2,3,t,t,District 2,Dallas,Entire condo,Entire home/apt,4,1 bath,1,1,71,60,365,t,0,0,0,138,3/7/23,0,0,0,0,0,0,0,0,0,0,f,2,2,0,0,N/A
51288623,137169475,Austin,2017-06-26,"Dallas, TX",N/A,N/A,N/A,f,Cityplace,1,1,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,140,2,365,t,0,0,0,0,3/7/23,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.06
51290725,42083772,Kokayi,2015-08-21,"Dallas, TX",within an hour,100%,99%,f,West Austin,6,8,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,3,55,1,365,t,11,32,53,265,3/7/23,32,23,0,4.59,4.53,4.69,4.47,4.56,4.72,4.63,t,4,4,0,0,1.77
51305835,81675305,John,2016-07-04,"Oak Park, CA",within an hour,100%,100%,t,Wilshire Heights,4,4,t,t,District 14,Dallas,Entire home,Entire home/apt,6,2 baths,2,3,235,2,90,t,18,48,67,326,3/7/23,39,30,3,4.97,5,4.95,5,5,4.97,4.9,t,4,4,0,0,2.3
51306270,81675305,John,2016-07-04,"Oak Park, CA",within an hour,100%,100%,t,Wilshire Heights,4,4,t,t,District 14,Dallas,Entire home,Entire home/apt,3,1 bath,1,1,215,2,90,t,17,47,66,325,3/7/23,5,4,0,5,5,5,5,5,5,5,t,4,4,0,0,0.34
51306937,294407892,Kelly,2019-09-12,"Dallas, TX",within an hour,100%,100%,t,South Dallas,3,6,t,t,District 7,Dallas,Entire loft,Entire home/apt,3,1.5 baths,1,1,175,2,28,t,17,43,73,73,3/7/23,0,0,0,0,0,0,0,0,0,0,f,2,2,0,0,N/A
51321557,110821540,Maritza,2017-01-10,"Dallas, TX",within an hour,100%,90%,f,Old East Dallas,1,1,f,t,District 2,Dallas,Entire condo,Entire home/apt,3,1 bath,1,1,96,2,365,t,3,22,33,239,3/7/23,22,6,3,4.82,4.77,4.86,4.64,4.95,4.82,4.77,f,1,1,0,0,1.16
51615571,5615582,RoomPicks,2013-03-25,"Miami, FL",within an hour,100%,100%,f,Clearwater Beach,2324,7784,t,t,District 11,Dallas,Room in hotel,Private room,4,1 bath,1,2,120,1,1125,t,15,33,63,273,3/7/23,2,0,0,4.5,5,5,5,5,5,5,t,30,0,30,0,0.11
51621626,151537387,James,2017-09-21,"Arlington, TX",N/A,N/A,N/A,f,Dallas Downtown Historic District,1,2,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,5,2 baths,2,2,180,1,365,f,0,0,0,0,3/7/23,0,0,0,0,0,0,0,0,0,0,f,1,1,0,0,N/A
51625568,31181953,Logan,2015-04-13,"Dallas, TX",within an hour,100%,100%,t,Greenway Parks,2,2,t,t,District 14,Dallas,Entire home,Entire home/apt,10,3 baths,4,6,726,2,1125,t,13,39,60,329,3/7/23,29,15,0,4.83,4.79,4.76,4.9,5,5,4.62,t,2,2,0,0,1.65
51650897,112593570,Max,2017-01-21,N/A,within an hour,100%,99%,f,Oak Lawn,93,163,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,2,122,20,320,t,0,0,0,53,3/7/23,6,6,0,4.83,4.83,4.83,4.67,4.67,5,4.83,f,72,72,0,0,0.53
51652618,23916014,Braden,2014-11-18,"Dallas, TX",within an hour,100%,97%,t,Old East Dallas,69,74,t,t,District 2,Dallas,Entire condo,Entire home/apt,3,1 bath,1,1,95,19,365,t,0,0,6,280,3/7/23,13,9,0,4.85,4.77,4.77,4.92,4.92,4.77,4.62,t,69,69,0,0,0.76
51671675,410291824,Alex & Dania,2021-07-01,"Dallas, TX",within an hour,100%,99%,t,Lower Greenville,6,6,t,t,District 14,Dallas,Entire home,Entire home/apt,13,3.5 baths,4,8,549,2,1125,t,29,53,83,358,3/7/23,73,38,0,4.97,4.99,4.99,5,5,4.81,4.96,t,5,5,0,0,3.9
51672607,130298718,Rekha,2017-05-14,N/A,within an hour,100%,100%,f,Oak Cliff,2,4,t,t,District 1,Dallas,Entire home,Entire home/apt,7,2 baths,3,4,161,3,1125,t,30,60,90,365,3/7/23,37,19,1,4.7,4.81,4.78,4.92,4.92,4.78,4.78,f,2,2,0,0,2
51673319,36151189,Grace,2015-06-18,"Dallas, TX",within an hour,100%,99%,f,Downtown,25,41,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,8,1 bath,2,2,174,1,90,t,25,35,65,241,3/7/23,36,21,1,4.69,4.86,4.69,4.75,4.86,4.81,4.69,t,24,24,0,0,1.92
51673820,36151189,Grace,2015-06-18,"Dallas, TX",within an hour,100%,99%,f,Downtown,25,41,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,8,1 bath,2,2,178,1,120,t,25,38,64,244,3/7/23,38,22,1,4.68,4.84,4.79,4.63,4.82,4.76,4.55,t,24,24,0,0,2.06
51676208,112593570,Max,2017-01-21,N/A,within an hour,100%,99%,f,Oak Lawn,93,163,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,90,310,t,0,0,0,0,3/7/23,1,1,0,5,5,5,5,5,5,5,f,72,72,0,0,0.12
50128742,312876969,Keerthi,2019-11-28,"Dallas, TX",within an hour,100%,100%,f,Lake Highlands,48,53,t,t,District 2,Dallas,Shared room in home,Shared room,1,2 shared baths,1,1,22,1,1125,t,30,60,90,90,3/7/23,36,23,2,4.08,4.22,4.03,4.25,4.36,4.17,4.33,f,17,0,4,13,1.76
51331716,71692768,Maria,2016-05-12,"Dallas, TX",within an hour,100%,100%,t,N/A,5,6,t,t,District 2,Dallas,Shared room in home,Shared room,1,1.5 shared baths,1,2,29,1,30,t,20,50,80,80,3/7/23,3,3,0,5,5,5,5,5,4.67,5,f,5,0,1,4,0.3
50131658,15794834,Sam,2014-05-21,"Dallas, TX",within a few hours,100%,91%,t,Whispering Hills,2,3,t,t,District 10,Dallas,Entire home,Entire home/apt,11,2.5 baths,4,5,240,3,365,t,30,60,90,180,3/7/23,18,3,0,4.78,4.94,4.61,4.94,4.94,4.89,4.72,f,1,1,0,0,0.85
51333517,301580184,Deangelo,2019-10-10,"Irving, TX",N/A,N/A,N/A,f,Old East Dallas,1,1,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,2,120,2,31,f,0,0,0,0,3/7/23,4,0,0,5,4.75,5,4.5,5,5,5,f,1,1,0,0,0.23
51333913,376711444,Good2B Homes,2020-11-23,N/A,within an hour,100%,99%,f,Old East Dallas,1,3,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,141,1,1125,t,0,0,0,0,3/7/23,89,33,0,4.62,4.8,4.65,4.62,4.69,4.82,4.66,t,1,1,0,0,4.62
51335796,47055693,Gabriel,2015-10-20,"Dallas, TX",within an hour,99%,99%,f,Mountain View North,32,43,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,128,1,1125,t,23,49,77,290,3/7/23,73,34,3,4.56,4.82,4.67,4.86,4.81,4.9,4.59,t,14,14,0,0,3.84
51693639,72818171,Alex,2016-05-19,"Dallas, TX",N/A,N/A,N/A,f,Far North Dallas,1,2,t,t,District 11,Dallas,Entire rental unit,Entire home/apt,1,1 bath,1,N/A,96,1,60,f,0,0,0,0,3/7/23,4,0,0,4.25,4.5,3.75,4.5,4.5,4.25,4.5,f,1,1,0,0,0.22
51694765,28836312,Roy,2015-03-05,"Dallas, TX",within an hour,100%,100%,t,Dallas Downtown Historic District,3,19,t,t,District 2,Dallas,Entire loft,Entire home/apt,6,2 baths,2,4,210,1,1125,t,15,42,72,344,3/7/23,78,46,1,4.86,4.85,4.85,4.86,4.86,4.69,4.86,t,3,3,0,0,4.16
51696862,356896257,Michael,2020-07-17,"Dallas, TX",within an hour,100%,96%,f,Old East Dallas,13,21,t,t,District 2,Dallas,Entire home,Entire home/apt,12,2 baths,3,5,186,2,1125,t,10,22,52,82,3/7/23,16,6,0,4.88,4.94,5,4.75,4.94,5,4.88,f,12,12,0,0,0.94
50132624,101274428,Frances,2016-10-25,"Dallas, TX",within an hour,100%,99%,t,Lochwood,1,1,t,t,District 9,Dallas,Entire home,Entire home/apt,9,2 baths,3,3,123,2,28,t,13,33,63,87,3/7/23,102,49,4,4.89,4.96,4.89,5,4.97,4.89,4.9,f,1,1,0,0,4.83
51722121,404886488,Jake,2021-06-02,"Dallas, TX",within an hour,100%,100%,t,Lower Greenville,7,7,t,t,District 14,Dallas,Entire home,Entire home/apt,14,2.5 baths,3,7,166,1,365,t,7,27,55,258,3/7/23,29,29,0,4.62,4.83,4.83,4.72,4.76,4.9,4.72,f,4,4,0,0,3.22
51723712,213227611,Sean,2018-09-02,"Dallas, TX",within an hour,100%,99%,f,Dallas Downtown Historic District,78,221,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,6,2 baths,2,3,123,1,1125,t,19,49,79,354,3/7/23,70,43,0,4.13,4.3,4.04,4.44,4.6,4.14,4.2,t,11,11,0,0,3.83
51731957,112593570,Max,2017-01-21,N/A,within an hour,100%,99%,f,Oak Lawn,93,163,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,120,28,320,t,0,0,0,0,3/7/23,0,0,0,0,0,0,0,0,0,0,t,72,72,0,0,N/A
51733700,25741592,Daygo,2015-01-07,"Dallas, TX",a few days or more,0%,100%,f,Cedar Crest,3,3,t,t,District 3,Dallas,Private room in home,Private room,1,1 shared bath,1,1,60,2,7,t,30,60,90,365,3/7/23,5,2,0,4,4.4,3.6,4.6,4.6,4,4.2,f,3,1,2,0,0.31
50134882,404556202,Rachel And Brian,2021-05-31,"Dallas, TX",within an hour,100%,73%,f,Old East Dallas,1,1,t,t,District 14,Dallas,Entire guesthouse,Entire home/apt,6,2 baths,3,4,155,2,30,t,1,22,43,133,3/7/23,35,16,1,4.91,4.89,4.89,4.91,4.89,4.91,4.91,f,1,1,0,0,1.66
51738793,396657575,Nancy,2021-04-12,N/A,within an hour,100%,100%,t,Edgemont Park,2,4,t,t,District 11,Dallas,Entire rental unit,Entire home/apt,6,1 bath,2,5,91,3,300,t,12,20,50,140,3/7/23,42,42,3,4.95,4.95,4.93,4.69,4.93,4.9,4.9,f,1,1,0,0,3.91
51748637,411092914,Ita,2021-07-05,N/A,within an hour,100%,85%,f,Oak Lawn,1,1,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1.5 baths,1,2,80,1,1125,t,1,1,1,65,3/7/23,35,22,0,4.91,4.8,4.86,4.86,4.86,5,4.97,f,1,1,0,0,2.19
51350443,408378889,Thurlene,2021-06-21,"Dallas, TX",N/A,N/A,0%,f,N/A,1,2,t,t,District 4,Dallas,Private room in home,Private room,1,2.5 baths,2,3,"1,055.00",2,2,t,30,60,90,180,3/7/23,3,0,0,3,3,3.33,3.33,3.67,2.67,3,f,1,0,1,0,0.16
51350768,71904530,NJN Enterprises,2016-05-14,"Austin, TX",within an hour,100%,100%,t,Old East Dallas,2,3,t,t,District 2,Dallas,Entire loft,Entire home/apt,4,1 bath,1,2,99,3,1125,t,7,16,35,153,3/7/23,142,83,10,4.92,4.93,4.89,4.94,4.94,4.79,4.84,f,1,1,0,0,7.47
50146523,206900488,Dani,2018-08-02,"Dallas, TX",N/A,N/A,N/A,f,Oak Lawn,1,2,t,t,District 2,Dallas,Entire loft,Entire home/apt,4,1 bath,1,1,99,30,365,f,0,0,0,0,3/7/23,1,0,0,5,4,4,5,5,5,5,f,1,1,0,0,0.05
51369068,181794187,Syed,2018-04-01,"Plano, TX",within an hour,100%,100%,f,Dallas Downtown Historic District,19,21,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,3,97,2,365,t,16,46,76,351,3/7/23,50,32,1,4.54,4.7,4.5,4.76,4.72,4.78,4.7,t,19,19,0,0,2.64
51385015,407831997,Scott,2021-06-18,"Dallas, TX",within an hour,100%,97%,t,Cedar Crest,13,13,t,t,District 6,Dallas,Entire home,Entire home/apt,16,2.5 baths,5,8,324,1,365,t,12,42,72,342,3/7/23,48,26,2,4.9,4.92,4.81,5,4.98,4.79,4.83,f,11,11,0,0,2.51
51388629,47487405,Ashley,2015-10-26,"Dallas, TX",within an hour,100%,93%,t,Knox / Henderson,5,5,t,t,District 14,Dallas,Entire home,Entire home/apt,12,3 baths,3,6,577,2,60,t,18,44,70,155,3/7/23,23,18,1,5,5,5,5,5,5,4.87,f,5,5,0,0,1.42
51750489,419237632,Tracy,2021-08-19,N/A,within an hour,100%,93%,t,Lower Greenville,2,2,t,f,District 2,Dallas,Entire home,Entire home/apt,10,3.5 baths,4,5,576,2,1125,t,14,41,69,336,3/7/23,46,30,0,5,5,5,4.98,5,5,4.93,f,1,1,0,0,2.61
51751553,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 14,Dallas,Entire condo,Entire home/apt,4,1 bath,2,2,109,5,1125,t,30,60,90,365,3/7/23,39,24,3,4.36,4.51,4.69,5,4.74,4.77,4.49,f,155,155,0,0,2.15
51760553,372592509,Victor From CozySuites,2020-10-19,"Dallas, TX",within an hour,100%,98%,f,Dallas Downtown Historic District,56,139,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,109,2,180,t,21,31,61,336,3/7/23,5,1,0,4.8,5,4.8,4.8,5,5,5,f,55,55,0,0,0.27
51763874,188733636,Corporate,2018-05-09,"Carrollton, TX",within an hour,99%,99%,f,Downtown,71,218,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,7,2 baths,2,3,146,14,365,t,14,23,53,328,3/7/23,15,4,0,4.27,4.33,4.47,4.27,4.33,4.67,4.27,f,40,40,0,0,0.8
50148532,373957214,Alex,2020-10-31,"Dallas, TX",within an hour,97%,98%,t,Kessler,24,33,t,f,District 1,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,89,1,90,t,27,57,87,362,3/7/23,133,86,4,4.79,4.92,4.7,4.86,4.89,4.86,4.8,t,24,24,0,0,6.3
51769361,389385913,Marina,2021-02-20,N/A,within an hour,100%,96%,t,Oak Lawn,57,58,t,t,District 12,Dallas,Entire home,Entire home/apt,12,3 baths,5,6,386,1,1125,t,0,7,37,312,3/7/23,19,18,0,4.63,4.68,4.63,5,4.63,4.74,4.63,f,13,13,0,0,1.5
51419886,329464978,Aly,2020-01-20,"Dallas, TX",within an hour,100%,99%,f,Lake Highlands,35,37,t,t,District 10,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,74,30,1125,t,23,53,82,180,3/7/23,9,6,1,4.56,4.67,4.67,5,5,4.11,4.22,f,35,35,0,0,0.51
51423367,341522933,Krashe,2020-03-13,N/A,N/A,N/A,47%,f,Far North Dallas,1,1,t,f,District 11,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,120,1,2,t,28,58,88,88,3/7/23,11,6,0,5,4.82,5,4.91,4.91,4.91,5,f,1,1,0,0,0.57
50156523,121579461,Peter,2017-03-19,"Dallas, TX",within an hour,100%,100%,t,Quail Run Condominiums,2,2,t,t,District 11,Dallas,Entire condo,Entire home/apt,4,2 baths,2,N/A,130,2,200,t,29,59,89,364,3/7/23,44,19,3,4.68,4.77,4.45,4.98,4.95,4.77,4.7,t,1,1,0,0,2.1
51435289,293238139,Jesse,2019-09-08,"Dallas, TX",within an hour,100%,93%,t,Cedar Crest,1,1,t,t,District 4,Dallas,Entire home,Entire home/apt,6,1 bath,3,2,268,1,7,t,29,59,89,364,3/7/23,26,18,1,4.96,5,5,5,5,4.81,4.92,f,1,1,0,0,1.96
51770295,419391001,Kc,2021-08-20,N/A,N/A,N/A,N/A,f,Kessler,1,1,t,t,District 1,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,114,1,6,t,30,60,90,365,3/7/23,5,0,0,4.8,4.6,5,4.8,5,4.6,4.8,f,1,1,0,0,0.29
50158140,404789836,Taylor,2021-06-01,N/A,N/A,N/A,92%,t,Dallas Downtown Historic District,1,1,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,154,1,10,t,0,0,0,0,3/7/23,33,13,0,5,5,4.94,4.79,5,4.94,4.85,f,1,1,0,0,1.58
51443127,43897852,Ruth,2015-09-10,"Dallas, TX",within an hour,100%,90%,t,N/A,20,24,t,t,District 3,Dallas,Private room in home,Private room,1,2 baths,1,1,42,1,1125,t,15,45,75,75,3/7/23,1,1,1,5,5,5,5,5,5,5,f,5,0,5,0,1
50160238,404810984,Koby,2021-06-02,"Dallas, TX",within a few hours,83%,94%,f,Old East Dallas,1,2,t,f,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,99,1,1125,t,30,60,90,365,3/7/23,34,11,0,4.62,4.65,4.44,4.88,4.79,4.41,4.56,t,1,1,0,0,1.61
51449849,351471449,Bhargavi,2020-06-23,N/A,within an hour,100%,100%,f,N/A,16,18,t,t,District 7,Dallas,Private room in home,Private room,1,2 shared baths,1,N/A,34,1,1125,t,30,41,45,45,3/7/23,24,16,0,4.63,4.63,4.42,4.63,4.63,4.42,4.63,f,9,0,3,6,1.32
51450147,351471449,Bhargavi,2020-06-23,N/A,within an hour,100%,100%,f,N/A,16,18,t,t,District 7,Dallas,Shared room in home,Shared room,1,2 shared baths,1,N/A,20,1,1125,t,30,60,90,90,3/7/23,17,9,1,4.24,4.59,4.47,4.71,4.47,4.71,4.59,f,9,0,3,6,0.99
51773351,387866416,Somnoma,2021-02-09,"Newark, NJ",N/A,N/A,N/A,f,North Dallas,1,2,t,t,District 13,Dallas,Entire condo,Entire home/apt,4,2 baths,2,3,95,1,1125,t,0,0,0,0,3/7/23,1,0,0,5,4,4,4,4,4,4,t,1,1,0,0,0.05
51780978,376399998,Peace Of Mind,2020-11-20,"Dallas, TX",within a day,94%,77%,f,Old East Dallas,4,4,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,77,1,365,t,30,60,90,175,3/7/23,15,8,0,5,5,4.93,4.93,5,4.73,4.8,f,2,2,0,0,0.81
51786522,419519764,Lani,2021-08-21,"Dallas, TX",within an hour,100%,99%,t,Bishop Arts District,5,7,t,t,District 1,Dallas,Tiny home,Entire home/apt,2,1 bath,1,1,98,1,365,t,12,42,72,162,3/7/23,47,24,1,4.74,4.83,4.79,4.96,4.94,4.81,4.64,f,5,5,0,0,2.54
51786773,373957214,Alex,2020-10-31,"Dallas, TX",within an hour,97%,98%,t,Kessler,24,33,t,f,District 1,Dallas,Entire rental unit,Entire home/apt,4,1 bath,2,2,97,1,60,t,16,46,76,351,3/7/23,108,77,8,4.56,4.75,4.71,4.65,4.69,4.75,4.67,f,24,24,0,0,5.84
51787811,419519764,Lani,2021-08-21,"Dallas, TX",within an hour,100%,99%,t,Bishop Arts District,5,7,t,t,District 1,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,75,1,1125,t,12,29,52,114,3/7/23,30,21,0,4.83,4.93,4.9,4.97,5,4.8,4.87,t,5,5,0,0,1.73
51788177,73227695,Aj,2016-05-21,"Dallas, TX",within an hour,100%,98%,t,South Dallas,13,14,t,t,District 4,Dallas,Entire home,Entire home/apt,16,2 baths,4,5,235,1,1125,t,22,48,78,173,3/7/23,120,76,6,4.79,4.75,4.69,4.82,4.85,4.35,4.68,t,6,3,3,0,6.46
51805654,102963182,Jay,2016-11-08,"Dallas, TX",within an hour,100%,100%,f,Wolf Creek,3,3,t,f,District 4,Dallas,Entire home,Entire home/apt,8,2 baths,3,3,292,2,365,t,0,0,0,45,3/7/23,15,7,0,5,4.93,5,5,4.93,4.93,4.8,t,2,2,0,0,0.81
51806437,419704443,Curtis,2021-08-22,"Dallas, TX",within an hour,100%,98%,t,Far North Dallas,1,1,t,t,District 12,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,81,1,27,t,18,48,78,353,3/7/23,26,25,2,4.96,4.92,4.92,4.92,4.77,4.81,4.88,f,1,1,0,0,2.13
50165023,213225028,Francisco,2018-09-02,"Dallas, TX",a few days or more,0%,N/A,f,N/A,1,2,t,t,District 2,Dallas,Entire home,Entire home/apt,7,2 baths,3,5,191,1,1125,t,0,0,0,19,3/7/23,10,0,0,4.4,4.9,4.9,5,4.9,4.3,4.6,f,1,1,0,0,0.52
51818289,26497220,Vacasa Texas,2015-01-21,N/A,within an hour,95%,99%,f,Whispering Hills,441,904,t,t,District 10,Dallas,Entire home,Entire home/apt,12,3 baths,4,6,275,2,365,t,25,55,85,360,3/7/23,25,13,0,4.44,4.44,4.24,4.68,4.72,4.32,4.4,t,7,7,0,0,1.35
51824095,169289371,Veste,2018-01-22,"Dallas, TX",within an hour,100%,99%,t,Fort Worth,3,5,t,t,District 9,Dallas,Entire home,Entire home/apt,6,1 bath,2,2,156,2,180,t,9,29,59,110,3/7/23,46,30,2,4.85,4.93,4.85,5,4.98,4.83,4.76,f,1,1,0,0,2.49
51824266,155182441,Corine,2017-10-19,"Los Angeles, CA",a few days or more,0%,0%,f,West Dallas,1,7,t,t,District 11,Dallas,Entire home,Entire home/apt,6,2 baths,2,1,250,1,365,t,29,59,89,364,3/7/23,0,0,0,0,0,0,0,0,0,0,f,1,1,0,0,N/A
51827357,419857115,Chiagozie O,2021-08-23,"Syracuse, NY",within an hour,100%,96%,f,Dallas Downtown Historic District,2,2,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,8,1 bath,1,4,153,1,1125,t,6,6,6,6,3/7/23,74,49,2,4.55,4.72,4.36,4.65,4.61,4.64,4.54,f,1,1,0,0,4.1
51450538,351471449,Bhargavi,2020-06-23,N/A,within an hour,100%,100%,f,N/A,16,18,t,t,District 7,Dallas,Shared room in home,Shared room,1,2 shared baths,1,N/A,20,1,1124,t,29,59,89,89,3/7/23,33,22,3,4.09,4.06,4.06,4.36,4.24,4.48,4.39,f,9,0,3,6,1.75
51451233,228278867,Sheyenne,2018-11-29,"Dallas, TX",within an hour,100%,100%,f,Knox / Henderson,4,4,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,80,7,365,t,24,54,67,286,3/7/23,11,5,0,4.91,4.91,4.91,4.91,4.91,5,5,f,2,2,0,0,0.59
51465454,175507785,Luxe Lodging,2018-02-26,N/A,within an hour,98%,87%,f,Old East Dallas,3,4,t,t,District 2,Dallas,Entire loft,Entire home/apt,3,1 bath,1,1,107,1,30,t,4,19,46,46,3/7/23,110,83,3,4.62,4.8,4.83,4.78,4.74,4.6,4.67,f,2,2,0,0,6.02
51465535,416833669,Nick,2021-08-04,N/A,within a day,75%,100%,f,Oak Lawn,1,1,f,f,District 14,Dallas,Entire condo,Entire home/apt,2,1 bath,1,1,99,30,365,t,0,16,46,321,3/7/23,6,2,0,4.67,4.83,4.67,5,4.67,4.83,4.83,t,1,1,0,0,0.32
51467500,207097707,Fanchon,2018-08-03,"Dallas, TX",within a day,100%,88%,f,Vickery Meadow,1,2,t,t,District 13,Dallas,Entire condo,Entire home/apt,4,2 baths,2,2,106,5,365,t,25,55,85,360,3/7/23,5,3,0,4,4,3.8,4.8,4.4,4,4,f,1,1,0,0,0.3
51472129,391994705,Nadiyah,2021-03-10,"Franklin Township, NJ",within an hour,100%,100%,f,Old East Dallas,3,4,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,2 baths,2,2,235,2,1125,t,0,0,0,66,3/7/23,7,5,0,4.29,4.71,4.14,4.57,4.57,4.71,4.29,f,2,2,0,0,0.47
50169622,24462521,Nat,2014-12-03,"New York, NY",within an hour,100%,96%,t,Oak Lawn,4,5,t,t,District 2,Dallas,Entire home,Entire home/apt,13,3 baths,4,7,350,2,1125,t,23,49,79,79,3/7/23,29,18,1,4.83,4.9,4.79,4.93,5,4.86,4.76,f,1,1,0,0,1.39
51474201,241994325,Uchechi,2019-02-09,"Dallas, TX",N/A,N/A,N/A,f,Far North Dallas,1,4,t,t,District 11,Dallas,Private room in townhouse,Private room,2,1 private bath,1,1,37,1,31,t,0,0,0,0,3/7/23,10,0,0,5,5,5,4.9,5,5,5,f,1,0,1,0,0.52
51829273,419871374,Abby,2021-08-24,N/A,within an hour,100%,100%,t,Far North Dallas,1,1,t,t,District 11,Dallas,Entire home,Entire home/apt,8,3 baths,4,4,285,10,365,t,7,37,66,337,3/7/23,15,7,0,4.67,4.67,4.73,5,4.87,4.53,4.53,f,1,1,0,0,0.8
51829327,329464978,Aly,2020-01-20,"Dallas, TX",within an hour,100%,99%,f,Lake Highlands,35,37,t,t,District 10,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,2,74,30,360,t,0,0,29,119,3/7/23,13,3,0,4.08,3.92,4.38,4.54,4.77,4,3.62,f,35,35,0,0,0.7
50171722,35342054,Deborah,2015-06-08,"Dallas, TX",within an hour,100%,99%,t,Lakewood,5,6,t,t,District 9,Dallas,Private room in rental unit,Private room,4,1 private bath,1,2,83,1,365,t,30,49,49,49,3/7/23,1,1,0,5,5,5,4,5,5,5,f,5,4,1,0,0.45
51838888,146034262,Derek,2017-08-14,"Dallas, TX",N/A,N/A,N/A,f,Oak Cliff,1,1,t,t,District 1,Dallas,Entire home,Entire home/apt,6,2 baths,3,2,150,2,45,t,0,0,0,0,3/7/23,7,0,0,4.86,5,5,4.86,5,5,4.86,f,1,1,0,0,0.4
51486450,23755971,Rico,2014-11-14,"Dallas, TX",N/A,N/A,N/A,f,Oak Lawn,1,3,t,t,District 14,Dallas,Entire condo,Entire home/apt,2,1 bath,1,1,69,2,1125,t,0,0,0,0,3/7/23,13,0,0,4.85,5,4.62,4.92,5,4.85,4.77,t,1,1,0,0,0.7
