id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
41332040,5834228,Leo,2013-04-08,"Austin, TX",within an hour,100%,98%,t,McKinney,25,26,t,t,Austin,78744,Entire home,Entire home/apt,6,N/A,2 baths,3,3,242.00,1,30,t,29,59,89,103,89,7,0,4.71,4.85,4.7,4.88,4.91,4.76,4.57,f,17,4,13,0,2.3
41338941,148462682,Scott,2017-08-30,"Austin, TX",within a few hours,100%,100%,f,Austin Lake Estates,1,1,t,t,Austin,78733,Entire home,Entire home/apt,7,N/A,2 baths,3,3,220.00,30,90,t,27,55,84,358,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,t,1,1,0,0,N/A
41346926,238137101,Jackie,2019-01-21,"Austin, TX",within an hour,100%,97%,t,East Riverside,1,2,t,t,Austin,78741,Entire home,Entire home/apt,8,N/A,3 baths,4,6,671.00,3,1125,t,15,32,50,212,63,22,1,4.94,4.97,4.83,5,5,4.9,4.89,f,1,1,0,0,2.03
41356269,71280644,Vi,2016-05-10,"Houston, TX",within an hour,100%,100%,f,East Downtown,9,9,t,t,Austin,78702,Private room in home,Private room,2,N/A,1 bath,1,1,120.00,1,1125,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,8,2,6,0,0.03
41373915,69191999,Chi,2016-04-27,"Austin, TX",within a few hours,100%,84%,t,Upper Boggy Creek,5,7,t,t,Austin,78705,Private room in home,Private room,1,N/A,1 bath,1,1,69.00,6,90,t,0,16,46,135,7,4,1,5,4.83,4,5,4.83,4.83,4.5,f,5,1,4,0,0.19
41375869,27973892,Meg,2015-02-18,"Austin, TX",within a few hours,100%,91%,t,N/A,1,1,t,t,Austin,78748,Private room in home,Private room,1,N/A,1 shared bath,1,1,86.00,1,1125,t,24,54,84,173,30,11,2,4.9,4.93,4.97,4.93,4.87,4.83,4.93,f,1,0,1,0,0.9
41376736,8282468,John,2013-08-20,"Austin, TX",within an hour,100%,85%,t,Mueller,1,5,t,t,Austin,78723,Entire home,Entire home/apt,4,N/A,1 bath,2,3,255.00,3,90,t,25,55,85,85,44,14,0,4.86,4.82,4.91,4.95,4.93,4.86,4.68,f,1,1,0,0,1.18
41399524,87386432,Karmella,2016-08-01,"Austin, TX",N/A,N/A,N/A,f,East Downtown,1,1,t,f,Austin,78702,Entire bungalow,Entire home/apt,4,N/A,1 bath,2,2,89.00,2,5,t,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,t,1,1,0,0,N/A
41407990,290777517,Isaie,2019-09-01,"New York, NY",N/A,N/A,N/A,f,N/A,1,1,t,t,Austin,78728,Private room in rental unit,Private room,1,N/A,1 private bath,1,N/A,45.00,20,1125,f,0,0,0,0,1,0,0,1,1,1,1,1,1,1,f,1,0,1,0,0.03
41423710,22738209,Lisa,2014-10-19,"Austin, TX",within an hour,100%,99%,t,Padre Island,14,16,t,t,Austin,78723,Entire home,Entire home/apt,6,N/A,2.5 baths,3,4,352.00,5,1125,t,0,0,0,0,4,2,0,5,5,5,5,5,5,5,f,8,8,0,0,0.11
41434469,326009488,James,2020-01-09,"Austin, TX",within an hour,100%,100%,t,East Downtown,3,3,t,t,Austin,78702,Entire home,Entire home/apt,14,N/A,3.5 baths,4,11,719.00,3,150,t,17,37,58,222,50,26,1,5,5,5,5,5,4.98,4.94,f,3,3,0,0,1.34
41454119,16678091,Elizabeth,2014-06-11,"Austin, TX",N/A,N/A,100%,f,N/A,1,1,t,t,Austin,78702,Entire home,Entire home/apt,4,N/A,1.5 baths,2,2,129.00,3,1125,t,0,0,0,0,2,2,0,5,5,5,5,5,5,5,t,1,1,0,0,0.21
41455324,326227374,Reagan,2020-01-10,N/A,N/A,N/A,N/A,f,McKinney,1,1,t,t,Austin,78744,Entire home,Entire home/apt,8,N/A,2.5 baths,3,5,175.00,3,9,f,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
41459322,153290850,Abie,2017-10-04,"Austin, TX",N/A,N/A,N/A,f,N/A,1,1,t,t,Austin,78758,Shared room in home,Shared room,1,N/A,1 shared bath,1,N/A,48.00,2,4,f,0,0,0,0,1,0,0,1,1,1,1,1,3,2,f,1,0,0,1,0.05
41460152,10374845,Jason,2013-12-02,"Austin, TX",N/A,N/A,100%,t,Crestview,1,1,t,t,Austin,78757,Entire home,Entire home/apt,6,N/A,2 baths,3,4,207.00,31,1125,t,0,0,25,204,7,3,0,5,5,4.86,5,4.86,4.86,4.86,f,1,1,0,0,0.25
41460272,5834228,Leo,2013-04-08,"Austin, TX",within an hour,100%,98%,t,McKinney,25,26,t,t,Austin,78744,Private room in home,Private room,2,N/A,2 baths,1,1,63.00,1,30,t,15,15,15,15,151,40,7,4.83,4.91,4.82,4.94,4.93,4.71,4.82,f,17,4,13,0,3.91
41460275,5834228,Leo,2013-04-08,"Austin, TX",within an hour,100%,98%,t,McKinney,25,26,t,t,Austin,78744,Private room in home,Private room,2,N/A,1 shared bath,1,1,63.00,1,15,t,15,15,15,15,165,40,1,4.67,4.8,4.68,4.92,4.87,4.72,4.67,f,17,4,13,0,4.28
41460276,5834228,Leo,2013-04-08,"Austin, TX",within an hour,100%,98%,t,McKinney,25,26,t,t,Austin,78744,Private room in home,Private room,2,N/A,1 shared bath,1,1,64.00,1,30,t,15,15,15,15,186,58,7,4.84,4.88,4.74,4.94,4.92,4.81,4.81,f,17,4,13,0,4.84
41477778,542929,Krista,2011-04-28,"Austin, TX",within an hour,100%,91%,t,Point Breeze,2,5,t,t,Austin,78702,Entire home,Entire home/apt,8,N/A,2 baths,3,4,502.00,3,1125,t,8,8,8,15,27,11,1,5,4.96,4.96,5,5,4.96,4.93,f,1,1,0,0,0.71
41498970,5020101,Jason,2013-02-09,"Austin, TX",within an hour,100%,98%,t,Santa Cruz,3,4,t,t,Austin,78741,Entire home,Entire home/apt,16,N/A,3 baths,5,7,"1,707.00",2,90,t,19,39,62,62,48,21,0,4.96,4.96,4.94,5,5,4.96,4.85,f,1,1,0,0,1.3
41503537,326781313,Pamela,2020-01-12,N/A,N/A,N/A,N/A,f,N/A,1,1,t,f,Austin,78758,Entire rental unit,Entire home/apt,2,N/A,1 bath,1,1,175.00,2,3,f,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
41511557,25405315,Daniel,2014-12-30,"Austin, TX",within an hour,100%,92%,t,Montopolis,11,12,t,t,Austin,78741,Entire home,Entire home/apt,16,N/A,3 baths,4,12,515.00,1,1125,t,19,40,64,220,81,24,3,4.89,4.94,4.79,4.94,4.98,4.88,4.83,f,2,2,0,0,2.2
41511617,5834228,Leo,2013-04-08,"Austin, TX",within an hour,100%,98%,t,McKinney,25,26,t,t,Austin,78744,Entire home,Entire home/apt,6,N/A,2.5 baths,3,3,680.00,1,1125,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,17,4,13,0,0.03
41532620,3474733,Su,2012-09-04,"New York, NY",N/A,N/A,N/A,f,Oak Hill,1,4,t,t,Austin,78736,Entire rental unit,Entire home/apt,3,N/A,1 bath,1,1,75.00,3,1125,t,0,0,0,0,4,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.11
41534041,17937989,Cristobal,2014-07-10,"Austin, TX",N/A,N/A,N/A,f,N/A,1,2,t,t,Austin,78701,Entire rental unit,Entire home/apt,6,N/A,2 baths,2,2,600.00,3,1125,f,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
41553184,29133319,Shelly,2015-03-10,"Austin, TX",within an hour,100%,100%,t,Steiner Ranch,1,1,t,t,Austin,78732,Entire home,Entire home/apt,6,N/A,1 bath,3,4,359.00,2,60,t,15,33,63,327,105,37,0,4.85,4.78,4.79,4.9,4.91,4.9,4.74,t,1,1,0,0,2.84
41565969,71280644,Vi,2016-05-10,"Houston, TX",within an hour,100%,100%,f,East Downtown,9,9,t,t,Austin,78702,Private room in home,Private room,4,N/A,1 bath,1,2,350.00,1,1125,t,26,45,66,333,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,8,2,6,0,N/A
41566596,71280644,Vi,2016-05-10,"Houston, TX",within an hour,100%,100%,f,East Downtown,9,9,t,t,Austin,78702,Private room in home,Private room,4,N/A,1 bath,1,2,350.00,1,1125,t,26,45,66,333,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,8,2,6,0,N/A
41593101,11063837,Carrie,2014-01-06,"Austin, TX",within an hour,100%,100%,t,Galindo,3,3,t,t,Austin,78704,Entire home,Entire home/apt,7,N/A,1 bath,2,2,80.00,2,30,t,0,0,0,0,15,3,0,5,5,4.93,5,5,5,4.87,f,3,3,0,0,0.4
41617857,326151129,Austin - Austin Vacay,2020-01-10,"Austin, TX",within an hour,100%,99%,f,Old West Austin,3,3,t,t,Austin,78703,Entire rental unit,Entire home/apt,4,N/A,1 bath,1,2,107.00,1,1125,t,2,20,50,325,179,57,5,4.62,4.68,4.6,4.73,4.75,4.76,4.63,f,3,3,0,0,4.69
41618046,109638288,Vacasa Texas,2017-01-03,N/A,within an hour,91%,100%,f,East Riverside - Oltorf,116,392,t,t,Austin,78704,Entire townhouse,Entire home/apt,6,N/A,2.5 baths,2,3,385.00,1,1125,t,30,60,90,365,2,0,0,5,5,5,5,5,5,5,t,64,63,1,0,0.09
41621746,407367,Valerie,2011-02-24,"Austin, TX",N/A,N/A,N/A,f,St. Johns,1,5,t,t,Austin,78752,Private room in townhouse,Private room,3,N/A,2.5 shared baths,2,1,114.00,2,1125,t,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,t,1,0,1,0,N/A
41637187,58375575,Nallely,2016-02-11,"Austin, TX",within an hour,100%,98%,t,North Loop,1,1,t,t,Austin,78751,Entire condo,Entire home/apt,5,N/A,1 bath,1,2,113.00,2,1125,t,0,0,0,0,68,31,0,4.97,4.97,4.97,4.93,4.99,4.62,4.9,f,1,1,0,0,1.79
41637658,11564257,Dariella,2014-01-23,"Austin, TX",within an hour,100%,83%,f,Montopolis,1,1,t,t,Austin,78741,Entire home,Entire home/apt,8,N/A,2 baths,3,4,230.00,2,10,t,2,2,5,12,21,4,0,4.81,4.95,4.76,5,5,4.48,4.76,f,1,1,0,0,0.64
41662125,328746593,Katherine,2020-01-18,"Austin, TX",N/A,N/A,N/A,f,Clarksville,1,1,t,t,Austin,78703,Entire home,Entire home/apt,6,N/A,2.5 baths,3,3,750.00,1,1125,f,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
41682653,198644845,Lex,2018-06-28,"Austin, TX",within an hour,100%,100%,f,N/A,1,2,t,t,Austin,78745,Entire home,Entire home/apt,10,N/A,3 baths,4,7,313.00,2,1125,t,8,21,43,112,126,38,3,4.7,4.71,4.7,4.82,4.8,4.73,4.67,t,1,1,0,0,3.3
41687972,328704272,Dustin,2020-01-18,"Austin, TX",within an hour,100%,100%,t,Govalle,2,7,t,t,Austin,78702,Entire home,Entire home/apt,11,N/A,2.5 baths,4,8,294.00,2,1125,t,20,36,59,212,122,36,1,4.81,4.86,4.79,4.97,4.92,4.78,4.84,t,2,2,0,0,3.24
41688983,11243030,Bernard,2014-01-12,"Austin, TX",within an hour,100%,100%,t,MLK & 183,1,1,t,t,Austin,78721,Entire guesthouse,Entire home/apt,2,N/A,1 bath,N/A,2,109.00,2,1125,t,14,44,74,344,58,46,2,4.98,5,4.97,4.98,4.97,4.81,4.86,f,1,1,0,0,1.54
41692584,323798409,Edwin & Rebecca,2020-01-02,"Austin, TX",within an hour,100%,71%,f,South Austin,2,2,t,t,Austin,78745,Entire rental unit,Entire home/apt,4,N/A,1 bath,3,2,115.00,5,1125,t,30,60,90,179,20,1,0,4.35,4.5,4.65,4.8,4.8,4.9,4.45,f,2,2,0,0,0.54
41692688,329168772,Beatrice,2020-01-19,N/A,N/A,N/A,100%,f,N/A,1,1,t,t,Austin,78737,Entire guesthouse,Entire home/apt,2,N/A,1 bath,1,1,197.00,2,15,t,30,35,48,138,37,4,0,4.95,4.97,4.89,4.97,4.89,4.95,4.86,t,1,1,0,0,1.01
41693961,224981816,Traveler,2018-11-09,N/A,within an hour,100%,N/A,f,North Loop,1,3,t,t,Austin,78751,Entire home,Entire home/apt,3,N/A,1 bath,2,3,128.00,7,1125,t,29,59,89,168,2,0,0,5,5,4.5,5,5,5,5,f,1,1,0,0,0.05
41706632,9907906,Lara,2013-11-09,"Austin, TX",within a few hours,94%,89%,t,University of Texas,7,7,t,t,Austin,78705,Entire home,Entire home/apt,2,N/A,1 bath,1,2,100.00,30,1125,t,0,12,12,151,10,2,0,5,5,5,5,5,5,4.8,f,2,2,0,0,0.33
41708281,6376090,Daniel,2013-05-13,"Austin, TX",within a day,100%,94%,f,Downtown,2,2,t,f,Austin,78701,Entire condo,Entire home/apt,2,N/A,1 bath,1,1,133.00,30,1125,t,3,3,17,64,10,2,0,4.8,5,4.9,4.9,5,4.9,4.5,f,2,2,0,0,0.34
41716571,104667154,Evan,2016-11-21,"Chicago, IL",N/A,N/A,N/A,f,N/A,1,1,t,f,Austin,78731,Entire home,Entire home/apt,10,N/A,3.5 baths,4,3,800.00,2,31,t,0,0,0,0,6,0,0,5,5,5,5,5,5,4.83,f,1,1,0,0,0.16
41718003,19291609,Kimberly,2014-08-01,"Austin, TX",N/A,N/A,50%,f,Zilker,1,3,t,t,Austin,78704,Entire home,Entire home/apt,7,N/A,1.5 baths,3,4,"1,000.00",3,14,t,28,58,88,363,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
41721045,11918937,Peni,2014-02-03,"Austin, TX",within a few hours,100%,33%,f,Clarksville,1,3,t,t,Austin,78703,Entire rental unit,Entire home/apt,2,N/A,1 bath,1,1,266.00,2,1125,t,21,45,55,63,9,3,0,5,5,5,5,5,5,5,f,1,1,0,0,0.25
41724606,13836808,Sarah,2014-04-02,"Austin, TX",within an hour,100%,100%,f,East Downtown,1,1,t,t,Austin,78702,Entire guest suite,Entire home/apt,2,N/A,1 bath,1,1,325.00,2,7,t,4,4,4,4,7,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.4
41748157,329765901,Jester King,2020-01-21,"Austin, TX",within an hour,96%,91%,f,N/A,5,5,t,t,Austin,78737,Entire home,Entire home/apt,9,N/A,1.5 baths,3,5,261.00,2,1125,t,20,41,66,329,63,14,1,4.81,4.67,4.6,4.86,4.83,4.92,4.52,f,5,5,0,0,1.91
41748472,329765901,Jester King,2020-01-21,"Austin, TX",within an hour,96%,91%,f,N/A,5,5,t,t,Austin,78737,Entire home,Entire home/apt,2,N/A,1 bath,1,1,169.00,1,1125,t,20,41,67,334,106,33,1,4.78,4.85,4.68,4.96,4.88,4.95,4.6,f,5,5,0,0,3.1
41748571,329765901,Jester King,2020-01-21,"Austin, TX",within an hour,96%,91%,f,N/A,5,5,t,t,Austin,78737,Entire home,Entire home/apt,10,N/A,1 bath,4,7,232.00,2,1125,t,20,41,66,337,61,18,1,4.62,4.64,4.74,4.93,4.9,4.9,4.39,f,5,5,0,0,1.84
41754937,329838909,Sindy Paloma,2020-01-22,N/A,N/A,N/A,N/A,f,N/A,1,1,t,t,Austin,78753,Private room in condo,Private room,1,N/A,1 private bath,1,N/A,40.00,1,1125,f,0,0,0,0,1,0,0,1,1,1,1,1,3,2,f,1,0,1,0,0.06
41762179,41545628,Kesten,2015-08-15,"Langley, Canada",within a few hours,100%,76%,f,Rosewood,3,6,t,t,Austin,78702,Private room in home,Private room,2,N/A,1.5 shared baths,1,1,36.00,14,1125,t,0,0,4,50,14,6,0,4.79,4.64,4.71,4.86,4.79,4.86,4.64,f,3,0,3,0,0.37
41769044,329765901,Jester King,2020-01-21,"Austin, TX",within an hour,96%,91%,f,N/A,5,5,t,t,Austin,78737,Entire home,Entire home/apt,5,N/A,3 baths,2,2,134.00,2,1125,t,26,46,71,342,53,13,0,4.85,4.83,4.89,4.94,4.85,4.98,4.83,f,5,5,0,0,1.56
41769905,329765901,Jester King,2020-01-21,"Austin, TX",within an hour,96%,91%,f,N/A,5,5,t,t,Austin,78737,Entire home,Entire home/apt,5,N/A,3 baths,2,2,123.00,2,1125,t,25,47,75,346,48,17,2,4.77,4.79,4.81,4.9,4.81,4.85,4.77,f,5,5,0,0,1.66
41772133,14618819,Brad,2014-04-23,"Austin, TX",within an hour,100%,86%,f,Downtown Austin,11,13,t,f,Austin,78701,Entire condo,Entire home/apt,6,N/A,2 baths,2,3,693.00,2,7,t,30,60,90,362,1,1,0,5,5,5,5,5,5,5,f,3,3,0,0,0.11
41775668,32547054,Qaashif,2015-05-04,"Austin, TX",N/A,N/A,N/A,f,N/A,1,1,t,f,Austin,78744,Private room in home,Private room,2,N/A,1 private bath,2,2,238.00,2,10,t,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,0,1,0,N/A
41796207,330232997,Karen,2020-01-23,"Austin, TX",within an hour,100%,95%,f,N/A,1,1,t,t,Austin,78739,Entire home,Entire home/apt,8,N/A,2 baths,3,3,289.00,5,1125,t,5,19,36,255,39,20,0,4.69,4.87,4.92,4.64,4.69,4.92,4.64,f,1,1,0,0,1.05
41801106,53602699,Richard,2016-01-06,"Austin, TX",within an hour,100%,100%,t,Rosewood,1,2,t,f,Austin,78702,Entire home,Entire home/apt,6,N/A,2 baths,3,3,528.00,3,1125,t,18,37,61,91,21,18,0,4.95,5,5,5,5,4.81,4.95,f,1,1,0,0,0.55
41819774,274009641,Tad,2019-07-06,"Austin, TX",within an hour,100%,100%,t,N/A,4,4,t,t,Austin,78736,Entire cabin,Entire home/apt,3,N/A,1 bath,1,2,183.00,2,1125,t,11,31,58,321,130,42,5,4.98,4.99,4.98,4.99,4.98,4.96,4.95,t,4,4,0,0,4.5
41819825,274009641,Tad,2019-07-06,"Austin, TX",within an hour,100%,100%,t,N/A,4,4,t,t,Austin,78736,Entire cabin,Entire home/apt,3,N/A,1 bath,1,2,175.00,2,30,t,15,33,63,328,112,30,1,5,5,4.97,4.99,5,5,4.96,t,4,4,0,0,3.86
41822449,13027776,Lauren,2014-03-11,"Austin, TX",within an hour,100%,100%,t,Austins' Colony,2,8,t,t,Austin,78725,Private room in home,Private room,1,N/A,1 shared bath,1,1,34.00,25,120,t,0,19,49,49,29,6,0,4.93,4.97,4.97,5,5,4.72,4.97,f,2,0,2,0,0.77
41824258,11636067,Taylor,2014-01-25,"Austin, TX",within an hour,100%,89%,t,Zilker,1,2,t,t,Austin,78704,Private room in townhouse,Private room,2,N/A,1.5 baths,1,1,121.00,1,6,t,10,22,30,76,34,15,0,5,4.97,5,5,5,5,4.94,f,1,0,1,0,1.05
41828795,1523587,Dallas,2011-12-21,"Austin, TX",within an hour,98%,84%,t,St. Edwards,27,69,t,f,Austin,78704,Entire home,Entire home/apt,9,N/A,3 baths,5,7,775.00,3,1125,t,0,0,0,0,4,0,0,5,5,5,5,4.75,5,4.75,f,22,22,0,0,0.13
41834359,195403706,Cee,2018-06-13,"Austin, TX",N/A,N/A,N/A,f,Downtown,1,3,t,t,Austin,78701,Private room in resort,Private room,6,N/A,2 baths,2,2,444.00,1,3,t,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,0,1,0,N/A
41837085,68015573,Trish,2016-04-20,"Austin, TX",within an hour,100%,98%,t,North Loop,1,2,t,t,Austin,78751,Entire guest suite,Entire home/apt,2,N/A,1 bath,1,1,129.00,4,30,t,8,27,57,57,64,28,1,5,4.98,5,4.97,4.98,4.92,4.97,f,1,1,0,0,1.71
41859570,234862684,Connie,2019-01-06,"Austin, TX",within an hour,100%,100%,t,N/A,2,2,t,t,Austin,78736,Tiny home,Entire home/apt,2,N/A,1 bath,1,1,79.00,1,21,t,21,46,76,166,189,44,4,4.96,4.97,4.96,4.96,4.97,4.95,4.92,f,2,2,0,0,5.04
41874547,814883,Kristen,2011-07-13,"Austin, TX",within an hour,100%,100%,t,East Downtown,12,28,t,t,Austin,78702,Entire townhouse,Entire home/apt,15,N/A,2.5 baths,3,10,694.00,2,1125,t,6,24,37,292,55,26,0,4.82,4.82,4.85,4.91,4.87,4.65,4.73,t,12,12,0,0,1.56
41877876,138398089,GuestSpaces,2017-07-03,"Austin, TX",within an hour,100%,99%,t,East Downtown,44,97,t,t,Austin,78702,Entire home,Entire home/apt,15,N/A,3.5 baths,4,6,426.00,2,282,t,22,38,68,237,46,10,0,4.8,4.76,4.78,4.93,4.85,4.85,4.5,t,34,34,0,0,1.36
41880363,72530796,Jana,2016-05-17,"Austin, TX",within an hour,100%,100%,f,Govalle,1,1,t,t,Austin,78702,Entire guesthouse,Entire home/apt,2,N/A,1 bath,1,2,171.00,2,14,t,0,22,52,142,19,13,1,4.89,5,4.63,4.95,4.95,4.84,4.84,t,1,1,0,0,0.87
41882776,40238445,Emily,2015-08-01,"Austin, TX",N/A,N/A,N/A,f,N/A,2,4,t,t,Austin,78749,Entire home,Entire home/apt,3,N/A,1 bath,1,1,200.00,2,7,t,0,0,0,0,13,0,0,4.92,5,4.92,5,5,5,4.85,t,1,1,0,0,0.39
41887823,6203624,Archie,2013-05-02,"Acapulco, Mexico",within a day,100%,81%,t,N/A,3,4,t,f,Austin,78753,Entire guest suite,Entire home/apt,3,N/A,1 bath,1,1,50.00,30,180,t,0,0,5,280,10,3,0,4.9,4.9,4.8,5,4.9,4.9,5,f,1,1,0,0,0.32
41889395,34278943,Courtney,2015-05-26,"Austin, TX",within an hour,100%,100%,t,Montopolis,1,1,t,t,Austin,78741,Entire home,Entire home/apt,8,N/A,2 baths,4,4,357.00,2,21,t,0,12,32,79,84,15,0,4.96,4.86,4.92,4.99,5,4.82,4.85,f,1,1,0,0,2.22
41904069,35405427,Lawrence,2015-06-09,"Austin, TX",within an hour,100%,100%,f,N/A,1,1,t,t,Austin,78724,Entire home,Entire home/apt,8,N/A,2.5 baths,3,3,189.00,2,1125,t,24,52,82,172,54,5,0,4.78,4.89,4.54,4.96,4.93,4.83,4.81,f,1,1,0,0,1.46
41905240,152608759,Tracey,2017-09-29,"Austin, TX",within an hour,100%,71%,t,Oak Hill,15,18,t,t,Austin,78749,Entire bungalow,Entire home/apt,16,N/A,4 baths,5,11,"2,190.00",3,365,t,18,36,60,325,15,9,0,4.93,5,5,5,4.75,5,4.88,f,14,14,0,0,0.63
41905296,152608759,Tracey,2017-09-29,"Austin, TX",within an hour,100%,71%,t,Oak Hill,15,18,t,t,Austin,78737,Entire home,Entire home/apt,16,N/A,6.5 baths,7,17,"2,588.00",3,365,t,22,42,62,318,16,11,1,4.94,4.86,5,5,5,4.86,5,f,14,14,0,0,0.73
41905528,152608759,Tracey,2017-09-29,"Austin, TX",within an hour,100%,71%,t,Oak Hill,15,18,t,t,Austin,78746,Entire home,Entire home/apt,8,N/A,3 baths,4,4,"3,000.00",4,365,t,30,60,90,365,4,0,0,4,5,1,5,1,5,2,f,14,14,0,0,0.15
41916719,137873358,Diana,2017-06-30,"Austin, TX",within an hour,100%,100%,f,MLK-183,1,1,t,t,Austin,78721,Entire townhouse,Entire home/apt,3,N/A,2.5 baths,2,2,250.00,2,6,t,15,45,75,75,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.05
41924076,35313372,Luis G.,2015-06-08,"Austin, TX",within an hour,100%,100%,f,Springwoods,4,4,t,t,Austin,78729,Entire home,Entire home/apt,7,N/A,2 baths,3,5,110.00,30,365,t,9,32,62,152,14,6,2,4.79,4.86,4.71,5,5,4.86,4.79,f,4,4,0,0,0.44
41926490,114023820,Hunter,2017-01-30,"Austin, TX",within an hour,98%,100%,f,South Lamar,32,40,t,t,Austin,78704,Entire rental unit,Entire home/apt,4,N/A,1 bath,1,N/A,80.00,2,1125,t,22,52,82,130,111,41,1,4.48,4.54,4.33,4.72,4.5,4.69,4.52,f,32,26,6,0,2.98
41929618,7796090,Rebecca,2013-07-29,"Palm Springs, CA",within an hour,100%,95%,t,North Loop,1,1,t,t,Austin,78751,Entire bungalow,Entire home/apt,4,N/A,1 bath,2,2,134.00,1,1125,t,2,14,39,148,22,20,4,4.95,5,4.95,5,5,4.86,4.95,f,1,1,0,0,1.26
41935943,138398089,GuestSpaces,2017-07-03,"Austin, TX",within an hour,100%,99%,t,East Downtown,44,97,t,t,Austin,78741,Entire home,Entire home/apt,12,N/A,3 baths,5,5,888.00,2,300,t,21,36,54,314,40,12,1,4.8,4.78,4.75,4.93,4.93,4.53,4.45,t,34,34,0,0,1.14
41940143,61316047,Lauren,2016-03-02,"Austin, TX",N/A,N/A,N/A,f,N/A,1,1,t,t,Austin,78751,Entire home,Entire home/apt,6,N/A,2 baths,3,2,250.00,2,10,t,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
41941892,12399505,Jay,2014-02-19,"Austin, TX",N/A,N/A,100%,f,Central East Austin,1,2,t,t,Austin,78702,Entire home,Entire home/apt,7,N/A,2.5 baths,3,3,"1,200.00",4,10,t,30,60,90,364,3,1,0,5,5,5,5,5,5,4,t,1,1,0,0,0.14
41951303,1660476,Mark,2012-01-27,N/A,N/A,N/A,43%,f,University of Texas,2,2,t,f,Austin,78705,Entire rental unit,Entire home/apt,2,N/A,1 bath,1,1,99.00,30,1125,t,30,60,90,179,1,0,0,5,5,4,4,5,5,5,f,2,2,0,0,0.03
41952467,14269516,Kelly,2014-04-14,"San Francisco, CA",within a day,100%,40%,f,Downtown,3,7,t,t,Austin,78701,Private room in resort,Private room,6,N/A,2 baths,2,3,600.00,3,1125,t,1,1,1,75,3,3,1,5,5,5,5,5,5,5,f,2,0,2,0,0.48
41956831,1290259,Rani And Maribel,2011-10-14,"Austin, TX",within an hour,100%,100%,t,Quail Hollow,2,2,t,t,Austin,78758,Entire home,Entire home/apt,4,N/A,1 bath,2,3,199.00,2,1125,t,5,35,51,51,42,8,0,4.9,4.93,4.64,5,5,4.74,4.71,f,2,2,0,0,1.26
41963611,22531936,Dawn,2014-10-14,"Austin, TX",within an hour,100%,89%,t,Parker Lane,3,4,t,f,Austin,78741,Private room in townhouse,Private room,1,N/A,1 shared bath,1,1,58.00,2,7,t,23,53,82,82,18,11,0,4.89,4.94,4.89,4.94,4.72,4.78,4.83,f,3,1,2,0,0.49
41979499,312055064,Jenna,2019-11-25,N/A,N/A,N/A,N/A,f,South Austin,1,1,t,t,Austin,78745,Entire home,Entire home/apt,6,N/A,2 baths,3,3,300.00,2,1125,f,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,1,0,0,N/A
41982770,302669163,Halim,2019-10-16,"Austin, TX",N/A,N/A,N/A,f,N/A,1,5,t,t,Austin,78705,Shared room in rental unit,Shared room,1,N/A,1 shared bath,1,1,22.00,31,31,f,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,f,1,0,0,1,N/A
